dataset,case_id,comparison,model_a,model_b,value_a,value_b,checkpoint_a,checkpoint_b,main_model,comparator,metric,main_value,comparator_value,paired_difference
IRCADb,ircadb_019,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9576320617845,0.9558644246605913,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,liver_dice,0.9576320617845,0.9558644246605913,0.0017676371239087052
IRCADb,ircadb_020,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9728788509952366,0.9731411222531517,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,liver_dice,0.9728788509952366,0.9731411222531517,-0.0002622712579151143
IRCADb,ircadb_001,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.8756219935361836,0.8716691730101747,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.8756219935361836,0.8716691730101747,0.003952820526008982
IRCADb,ircadb_002,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9206998575446542,0.9122001776724904,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.9206998575446542,0.9122001776724904,0.008499679872163823
IRCADb,ircadb_003,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.8282040540105057,0.5294996853366898,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.8282040540105057,0.5294996853366898,0.2987043686738159
IRCADb,ircadb_004,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.8572350899846662,0.875890920359467,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.8572350899846662,0.875890920359467,-0.018655830374800786
IRCADb,ircadb_006,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.7814780653233425,0.7811939283843573,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.7814780653233425,0.7811939283843573,0.0002841369389852133
IRCADb,ircadb_008,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.28547609122848805,0.30850885991307253,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.28547609122848805,0.30850885991307253,-0.02303276868458448
IRCADb,ircadb_009,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.804805233762338,0.824115151936583,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.804805233762338,0.824115151936583,-0.01930991817424499
IRCADb,ircadb_010,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.8623920096234462,0.8768353528153956,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.8623920096234462,0.8768353528153956,-0.014443343191949398
IRCADb,ircadb_012,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9653761047798115,0.9667382111966001,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.9653761047798115,0.9667382111966001,-0.0013621064167885777
IRCADb,ircadb_013,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.7205681706171956,0.7368630695223213,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.7205681706171956,0.7368630695223213,-0.0162948989051257
IRCADb,ircadb_015,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.7877671333824613,0.7473282442748092,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.7877671333824613,0.7473282442748092,0.04043888910765214
IRCADb,ircadb_016,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.8121319674114705,0.20601945099844624,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.8121319674114705,0.20601945099844624,0.6061125164130243
IRCADb,ircadb_017,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.7322360443554243,0.7414116763656843,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.7322360443554243,0.7414116763656843,-0.009175632010259949
IRCADb,ircadb_018,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.0,0.0,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.0,0.0,0.0
IRCADb,ircadb_019,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.7892190939636196,0.7891158430737183,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_dice,0.7892190939636196,0.7891158430737183,0.00010325088990126297
IRCADb,ircadb_001,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.7896466107864917,0.7858662982806579,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.7896466107864917,0.7858662982806579,0.0037803125058337717
IRCADb,ircadb_002,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.8962451998293273,0.8762622671028303,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.8962451998293273,0.8762622671028303,0.019982932726496982
IRCADb,ircadb_003,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9016278417064272,0.9445691832725231,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.9016278417064272,0.9445691832725231,-0.04294134156609597
IRCADb,ircadb_004,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.7884501187648456,0.8392220902612827,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.7884501187648456,0.8392220902612827,-0.050771971496437085
IRCADb,ircadb_006,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.6451080118052728,0.6449722925738577,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.6451080118052728,0.6449722925738577,0.0001357192314150879
IRCADb,ircadb_008,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.35392263018013587,0.3633231617285166,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.35392263018013587,0.3633231617285166,-0.00940053154838072
IRCADb,ircadb_009,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.7134788775200082,0.7504052274338973,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.7134788775200082,0.7504052274338973,-0.0369263499138891
IRCADb,ircadb_010,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.7896001602029237,0.8211734864161271,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.7896001602029237,0.8211734864161271,-0.03157332621320341
IRCADb,ircadb_012,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9732252869742626,0.971202283186145,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.9732252869742626,0.971202283186145,0.0020230037881175944
IRCADb,ircadb_013,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.5670150228608752,0.5890512736773351,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.5670150228608752,0.5890512736773351,-0.02203625081645988
IRCADb,ircadb_015,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.6526251526251526,0.5976800976800977,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.6526251526251526,0.5976800976800977,0.05494505494505497
IRCADb,ircadb_016,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.6861114897096906,0.7319067738857844,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.6861114897096906,0.7319067738857844,-0.0457952841760938
IRCADb,ircadb_017,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.582794773912576,0.5945803537824614,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.582794773912576,0.5945803537824614,-0.011785579869885487
IRCADb,ircadb_018,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.0,0.0,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.0,0.0,0.0
IRCADb,ircadb_019,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.6578858412207842,0.6585619084411821,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_recall,0.6578858412207842,0.6585619084411821,-0.0006760672203979246
IRCADb,ircadb_001,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9826065241505073,0.9785048086701339,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_precision,0.9826065241505073,0.9785048086701339,0.0041017154803734135
IRCADb,ircadb_002,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9465264739016147,0.9512119808553342,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_precision,0.9465264739016147,0.9512119808553342,-0.004685506953719498
IRCADb,ircadb_003,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.7658382501936944,0.36785441031806754,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_precision,0.7658382501936944,0.36785441031806754,0.3979838398756269
IRCADb,ircadb_004,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9391688770999116,0.9159105638366818,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_precision,0.9391688770999116,0.9159105638366818,0.023258313263229802
IRCADb,ircadb_006,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9909576291249854,0.9903642034396403,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_precision,0.9909576291249854,0.9903642034396403,0.0005934256853451503
IRCADb,ircadb_008,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.23921359901533548,0.2680659452393057,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_precision,0.23921359901533548,0.2680659452393057,-0.028852346223970232
IRCADb,ircadb_009,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9229433541919209,0.913882977082755,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_precision,0.9229433541919209,0.913882977082755,0.009060377109165851
IRCADb,ircadb_010,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9499678766463219,0.9405917883630247,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_precision,0.9499678766463219,0.9405917883630247,0.009376088283297168
IRCADb,ircadb_012,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9576525188842303,0.9623149891115786,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_precision,0.9576525188842303,0.9623149891115786,-0.0046624702273483365
IRCADb,ircadb_013,MedNeXt_MLA_MoE vs MedNeXt_MLA,MedNeXt_MLA_MoE,MedNeXt_MLA,0.9881756997111513,0.9837064710534209,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MLA,tumor_precision,0.9881756997111513,0.9837064710534209,0.004469228657730362
